,BugsDelivered,DistinctOperands,Effort,ProgramLength,ProgramLevel,ProgramVolume,TimeToImplement,TotalOperators,GlobalVariables,CoverageEstimation,SCALAR_INPUT,RANGE_SCALAR_VALUES,RANGE_ARRAY_INPUT,cInstr,Bugs_Delivered,SV_VAL_1,SV_VAL_2,V_VAL_1,V_VAL_2,V_VAL_3,V_VAL_4,V_VAL_5,V_VAL_6,V_VAL_7,V_VAL_8,V_VAL_9,V_VAL_10,V_VAL_11,V_VAL_12,V_VAL_13,V_VAL_14,V_VAL_15,V_VAL_16,V_VAL_17,V_VAL_18,V_VAL_19,V_VAL_20,V_VAL_21,V_VAL_22,V_VAL_23,V_VAL_24,V_VAL_25,V_VAL_26,V_VAL_27,V_VAL_28,M_VAL_1,M_VAL_2,M_VAL_3,M_VAL_4,M_VAL_5,M_VAL_6,M_VAL_7,M_VAL_8,M_VAL_10,M_VAL_12,M_VAL_13,M_VAL_14,M_VAL_15,M_VAL_16,M_VAL_17,M_VAL_18,M_VAL_19,M_VAL_20,M_VAL_21,M_VAL_22,M_VAL_23,M_VAL_24,M_VAL_25,M_VAL_26,M_VAL_27,M_VAL_28,M_VAL_29,M_VAL_30,M_VAL_31,M_VAL_32,min_Slack
1690,0.44022,19,56023.89,234,0.02,1320.66,3112.44,182,1,67,1,1,1,201.0,0.44022,-8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.220999999
1691,0.44022,19,56023.89,234,0.02,1320.66,3112.44,182,1,100,1,1,1,97.0,0.44022,-112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.220999999
1692,0.43834,19,55784.47,233,0.02,1315.02,3099.14,181,1,100,1,1,1,201.0,0.43834,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.220999999
1693,0.44022,19,56023.89,234,0.02,1320.66,3112.44,182,1,100,1,1,1,201.0,0.44022,-66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.220999999
1694,0.43834,19,55784.47,233,0.02,1315.02,3099.14,181,1,100,1,1,1,201.0,0.43834,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.220999999
1695,0.43834,19,55784.47,233,0.02,1315.02,3099.14,181,1,100,1,1,1,201.0,0.43834,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.220999999
1696,0.44022,19,56023.89,234,0.02,1320.66,3112.44,182,1,100,1,1,1,201.0,0.44022,-109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.220999999
1697,0.44022,19,56023.89,234,0.02,1320.66,3112.44,182,1,100,1,1,1,201.0,0.44022,-85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.220999999
1698,0.44022,19,56023.89,234,0.02,1320.66,3112.44,182,1,100,1,1,1,201.0,0.44022,-89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.220999999
1699,0.44022,19,56023.89,234,0.02,1320.66,3112.44,182,1,100,1,1,1,201.0,0.44022,-36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.220999999
1700,0.514046667,35,42563.01,258,0.04,1542.14,2364.61,189,1,100,0,0,1,684.0,0.514046667,0,0,-46,39,-71,-107,-91,-90,106,-90,-83,22,-110,-59,-40,10,-76,-5,-66,74,-4,-80,-101,122,-35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5e-10
1701,0.47059,30,42823.79,241,0.03,1411.77,2379.1,176,1,100,0,0,1,499.0,0.47059,0,0,-68,41,82,71,112,-45,114,90,51,77,-51,-35,29,-88,0,-100,-48,74,-108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5e-10
1702,0.44296,25,45394.46,232,0.03,1328.88,2521.91,171,1,100,0,0,1,328.0,0.44296,0,0,112,-1,-55,72,55,5,-109,-11,41,70,51,34,-115,-46,-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5e-10
1703,0.466686667,30,41815.05,239,0.03,1400.06,2323.06,175,1,100,0,0,1,447.0,0.466686667,0,0,65,81,84,-45,-49,-115,-100,-2,-64,93,91,95,46,100,76,-23,75,-85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5e-10
1704,0.392523333,19,45987.32,212,0.03,1177.57,2554.85,159,1,100,0,0,1,92.0,0.392523333,0,0,-64,-1,52,88,-12,124,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5e-10
1705,0.36942,16,47516.85,203,0.02,1108.26,2639.82,154,1,100,0,0,1,29.0,0.36942,0,0,-83,33,-113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5e-10
1706,0.427683333,25,42392.11,224,0.03,1283.05,2355.12,165,1,100,0,0,1,253.0,0.427683333,0,0,48,-77,114,98,76,31,-90,89,110,69,8,110,-72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5e-10
1707,0.478403333,30,44204.32,245,0.03,1435.21,2455.8,179,1,100,0,0,1,533.0,0.478403333,0,0,-100,-86,100,112,-118,126,-78,9,24,55,-42,67,-125,11,-37,-67,-76,-18,10,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5e-10
1708,0.433413333,25,42231.73,227,0.03,1300.24,2346.21,169,1,100,0,0,1,223.0,0.433413333,0,0,-122,77,8,-62,-58,71,-63,-7,-105,-82,116,-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5e-10
1709,0.39467,20,43926.85,212,0.03,1184.01,2440.38,159,1,100,0,0,1,94.0,0.39467,0,0,-12,64,-18,-61,86,110,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5e-10
1710,0.45302,29,40678.17,233,0.03,1359.06,2259.9,171,1,100,0,0,1,367.0,0.45302,0,0,20,-45,86,11,98,-54,23,-29,42,-41,117,79,-112,118,27,-55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5e-10
1711,0.381126667,18,45353.97,207,0.03,1143.38,2519.66,156,1,100,0,0,1,57.0,0.381126667,0,0,-13,100,125,-77,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5e-10
1712,0.498166667,34,42461.48,251,0.04,1494.5,2358.97,182,1,100,0,0,1,692.0,0.498166667,0,0,-15,105,-12,-122,88,-116,93,9,106,-25,108,74,96,78,105,-57,-36,-58,-37,28,-88,63,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5e-10
1713,0.480426667,32,40986.44,244,0.04,1441.28,2277.02,179,1,100,0,0,1,496.0,0.480426667,0,0,90,-60,111,101,-44,-46,-18,-105,-54,-92,-104,53,-11,108,76,55,-27,12,-75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5e-10
1714,0.496113333,35,40482.92,249,0.04,1488.34,2249.05,181,1,100,0,0,1,638.0,0.496113333,0,0,-20,21,-116,29,91,71,-72,-55,-59,-26,10,96,105,-109,123,-90,119,-9,48,-49,107,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5e-10
1715,0.498166667,34,42461.48,251,0.04,1494.5,2358.97,182,1,100,0,0,1,687.0,0.498166667,0,0,-21,8,-89,-31,106,-35,116,-14,-96,60,31,41,-28,110,29,117,24,-104,20,-80,28,44,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5e-10
1716,0.390673333,19,44906.8,211,0.03,1172.02,2494.82,159,1,100,0,0,1,72.0,0.390673333,0,0,-123,-103,59,-108,-60,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5e-10
1717,0.49225,33,42602.1,249,0.03,1476.75,2366.78,181,1,100,0,0,1,631.0,0.49225,0,0,5,-106,-104,57,113,-118,-62,42,-52,-68,67,53,94,-68,-4,125,16,62,-64,-73,49,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5e-10
1718,0.460716667,28,42846.66,238,0.03,1382.15,2380.37,176,1,100,0,0,1,364.0,0.460716667,0,0,-99,-90,-65,110,42,-13,-114,-28,6,118,-6,-88,-17,-2,-57,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5e-10
1719,0.37124,16,47750.92,204,0.02,1113.72,2652.83,155,1,100,0,0,1,29.0,0.37124,0,0,-40,-55,-123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5e-10
1720,0.427533333,24,43394.6,225,0.03,1282.6,2410.81,167,1,100,0,0,1,220.0,0.427533333,0,0,-113,-39,-107,49,108,100,-33,-83,108,22,-90,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5e-10
1721,0.454966667,29,41511.67,234,0.03,1364.9,2306.2,171,1,100,0,0,1,405.0,0.454966667,0,0,-61,34,116,80,-15,84,86,-60,-121,112,27,18,109,-27,85,64,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5e-10
1722,0.462743333,29,42891.45,238,0.03,1388.23,2382.86,174,1,100,0,0,1,449.0,0.462743333,0,0,13,-61,125,-72,-66,29,-68,81,46,1,77,-3,82,-15,126,46,93,-57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5e-10
1723,0.367603333,16,47282.77,202,0.02,1102.81,2626.82,153,1,100,0,0,1,28.0,0.367603333,0,0,78,-53,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5e-10
1724,0.454966667,29,40852.76,234,0.03,1364.9,2269.6,172,1,100,0,0,1,364.0,0.454966667,0,0,72,-113,-121,64,99,-122,-101,69,-58,102,-105,76,78,70,-87,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5e-10
1725,0.43914,25,44265.37,230,0.03,1317.42,2459.19,170,1,100,0,0,1,287.0,0.43914,0,0,9,4,-50,-118,-43,-42,97,115,-21,-9,120,-123,53,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5e-10
1726,0.36175,15,48619.33,200,0.02,1085.25,2701.07,152,1,100,0,0,1,17.0,0.36175,0,0,-72,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5e-10
1727,0.462653333,28,44414.65,239,0.03,1387.96,2467.48,175,1,100,0,0,1,446.0,0.462653333,0,0,-106,19,-126,43,120,125,-43,83,-51,47,-21,1,-43,-117,123,-115,70,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5e-10
1728,0.512053333,35,43626.97,257,0.04,1536.16,2423.72,186,1,100,0,0,1,802.0,0.512053333,0,0,-12,86,44,-85,91,-42,-5,-75,89,5,-76,-25,12,101,10,55,107,-31,-93,-87,-23,13,29,60,-6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5e-10
1729,0.433413333,25,42959.86,227,0.03,1300.24,2386.66,168,1,100,0,0,1,249.0,0.433413333,0,0,-27,-48,-60,-46,116,8,-13,119,36,37,73,-117,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5e-10
1730,0.478453333,31,42134.91,244,0.03,1435.36,2340.83,179,1,100,0,0,1,492.0,0.478453333,0,0,97,20,-39,-123,-92,-79,-61,66,101,-21,-99,67,-106,108,-105,-48,39,94,-81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5e-10
1731,0.412,22,43260.16,219,0.03,1236.0,2403.34,164,1,100,0,0,1,145.0,0.412,0,0,-65,110,86,-10,72,-73,-95,-31,-109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5e-10
1732,0.46663,29,43251.89,240,0.03,1399.89,2402.88,176,1,100,0,0,1,455.0,0.46663,0,0,-2,97,-75,-106,-114,19,35,27,83,95,-116,55,-15,-114,47,39,-19,-82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5e-10
1733,0.446776667,25,45035.2,234,0.03,1340.33,2501.96,174,1,100,0,0,1,288.0,0.446776667,0,0,-74,-111,-123,-24,126,-81,-48,111,-121,-113,-48,-20,9,-47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5e-10
1734,0.43723,25,43338.36,229,0.03,1311.69,2407.69,170,1,100,0,0,1,256.0,0.43723,0,0,103,-7,50,-119,-115,87,-82,-7,107,6,-94,-29,-77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5e-10
1735,0.504123333,34,43591.72,254,0.03,1512.37,2421.76,184,1,100,0,0,1,747.0,0.504123333,0,0,13,105,-22,13,8,7,-81,-43,-49,79,-18,107,120,-121,-63,-95,116,7,-123,36,103,-91,-36,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5e-10
1736,0.443126667,26,43664.99,231,0.03,1329.38,2425.83,170,1,100,0,0,1,323.0,0.443126667,0,0,-94,-11,-98,84,-92,52,80,-116,52,102,73,117,-77,55,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5e-10
1737,0.40824,22,42865.09,217,0.03,1224.72,2381.39,162,1,100,0,0,1,135.0,0.40824,0,0,116,-61,71,-31,19,-121,74,95,-33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5e-10
1738,0.42165,23,43118.32,223,0.03,1264.95,2395.46,167,1,100,0,0,1,163.0,0.42165,0,0,-72,-44,-117,125,-46,122,-35,-5,-113,-38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5e-10
1739,0.4548,27,43155.49,236,0.03,1364.4,2397.53,175,1,100,0,0,1,330.0,0.4548,0,0,-73,-93,-86,-3,-56,125,124,84,-90,103,-15,-62,-38,-31,-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5e-10
1740,0.371616667,17,45905.43,203,0.02,1114.85,2550.3,153,1,100,0,0,1,41.0,0.371616667,0,0,25,76,57,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5e-10
1741,0.419526667,22,44851.21,223,0.03,1258.58,2491.73,167,1,100,0,0,1,165.0,0.419526667,0,0,-80,52,-50,-67,-53,-74,-103,104,-17,-52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5e-10
1742,0.412,22,44046.71,219,0.03,1236.0,2447.04,163,1,100,0,0,1,161.0,0.412,0,0,10,-15,-50,106,-61,65,56,89,-43,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5e-10
1743,0.474533333,31,41789.54,242,0.03,1423.6,2321.64,177,1,100,0,0,1,481.0,0.474533333,0,0,20,-96,-14,-6,-115,123,-3,14,-13,5,-37,-62,53,69,92,121,116,-42,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5e-10
1744,0.490273333,32,43113.29,249,0.03,1470.82,2395.18,182,1,100,0,0,1,588.0,0.490273333,0,0,-14,62,76,-27,-38,-8,-21,39,69,-45,64,5,-124,-30,-7,100,-107,64,-96,-56,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5e-10
1745,0.40824,22,42865.09,217,0.03,1224.72,2381.39,162,1,100,0,0,1,138.0,0.40824,0,0,-83,124,-87,-100,114,-99,84,90,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5e-10
1746,0.4548,27,43862.96,236,0.03,1364.4,2436.83,174,1,100,0,0,1,367.0,0.4548,0,0,21,-14,70,108,-119,-32,31,-70,10,-34,94,-96,88,-96,-126,-45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5e-10
1747,0.472543333,30,41678.36,242,0.03,1417.63,2315.46,179,1,100,0,0,1,407.0,0.472543333,0,0,-104,61,-60,-63,-40,-93,-6,-9,-22,-94,73,91,-54,41,-108,-119,-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5e-10
1748,0.433413333,25,42959.86,227,0.03,1300.24,2386.66,168,1,100,0,0,1,255.0,0.433413333,0,0,-36,56,-21,41,14,29,-99,-56,82,35,-18,-125,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5e-10
